time,q_0,q_1,q_2,q_3,q_4,q_5,v_0,v_1,v_2,v_3,v_4,v_5
0.5000000000000001,-0.00021876785336469152,0.14161737630462637,0.07897022130806602,-0.0434877679236687,-0.04787989257985781,0.036422247006127985,-3.9752212643593714e-05,-0.2537741274819939,-0.01805288719676379,0.009297653996029217,-0.004405608795088575,0.004641273015082046
0.5200000000000001,-0.0002189779636198421,0.13699238583003903,0.0787530434303432,-0.0432952130842363,-0.04794272593528031,0.036494298714809775,-1.0505512757528994e-05,-0.2312495237293664,-0.010858893886141186,0.009627741971620024,-0.0031416677711249797,0.0036025854340895574
0.5400000000000001,-0.00021862923733783035,0.1327861774767772,0.07864805257567485,-0.04310081932108164,-0.04798509467272111,0.036549252656386345,1.743631410058693e-05,-0.2103104176630911,-0.005249542733417432,0.00971968815773305,-0.002118436872039783,0.0027476970788284844
0.5600000000000002,-0.00021774846956055028,0.1289686088111299,0.07862914578994122,-0.04290837268486233,-0.048011051990278844,0.0365902189407413,4.4038388864003004e-05,-0.19087843328236556,-0.0009453392866814988,0.009622331810965746,-0.0012978658778868724,0.0020483142177475013
0.5800000000000002,-0.00021636301095157617,0.12551107231737277,0.0786749334292974,-0.04272082720264343,-0.048023997275045305,0.036619819273788726,6.92729304487051e-05,-0.17287682468785592,0.0022893819678095665,0.009377274110944715,-0.0006472642383230407,0.0014800166523714314
0.6000000000000002,-0.00021450057565293193,0.12238646310440444,0.07876799022569783,-0.04254043255952094,-0.048026769129011694,0.03664025518690791,9.312176493221217e-05,-0.15623046064841592,0.0046528398200215045,0.009019732156124815,-0.0001385926983194965,0.0010217956559591703
0.6200000000000002,-0.00021218902587829636,0.11956914601242032,0.07889421666454546,-0.0423688462652042,-0.04802172618610487,0.036653367920985246,0.00011557748873177838,-0.14086585459920659,0.006311321942381356,0.008579314715836993,0.00025214714534126657,0.0006556367038667335
0.6400000000000002,-0.00020945615245360249,0.11703492143257277,0.07904229541275223,-0.04220723176089841,-0.048010817331515236,0.03666069080148173,0.0001366436712346935,-0.12671122899237702,0.007403937410338843,0.008080725215289337,0.0005454427294816852,0.00036614402482421305
0.6600000000000003,-0.00020632946443125167,0.1147609893656973,0.07920322944377882,-0.04205634382810073,-0.04799564267231833,0.03666349488384429,0.00015633440111754047,-0.1136966033437733,0.008046701551329362,0.0075443966398839445,0.0007587329598451354,0.00014020411812768133
0.6800000000000003,-0.00020283599622516834,0.11272591143871985,0.07936995023579606,-0.04191660257530044,-0.04797750640768287,0.03666282859209076,0.0001746734103041664,-0.10175389634887243,0.008336039600862063,0.006987062640014247,0.0009068132317730473,-3.3314587676261685e-05
0.7000000000000003,-0.00019900213720430373,0.11090957076318077,0.07953698596685453,-0.04178815719677521,-0.04795746258987007,0.03665955201871008,0.00019169295104323072,-0.0908170337769539,0.008351786552923878,0.0064222689262617965,0.001002190890640044,-0.00016382866903408828
0.7200000000000003,-0.0001948534861155388,0.1092931296575903,0.0797001810028251,-0.04167094061639553,-0.047936354641778665,0.036654366499921376,0.00020743255443824593,-0.080822055279523,0.008159751798527983,0.005860829018983788,0.0010553974045702475,-0.00025927593943530917
0.7400000000000003,-0.00019041473088625085,0.10785898536413074,0.07985645917971089,-0.041564716048633536,-0.047914849393400745,0.036647840027963716,0.00022193776146439768,-0.07170721467297779,0.007813908844289532,0.005311228388099601,0.001075262418895955,-0.00032632359788312116
0.7600000000000003,-0.00018570955311090465,0.1065907239728026,0.08000362443569606,-0.04146911642781786,-0.04789346631261709,0.03664042901093899,0.00023525888876731088,-0.06341306956640747,0.007358262799258576,0.004779981040784023,0.0010691540391829849,-0.0003705508512362508
0.7800000000000004,-0.0001807605557178044,0.10547307282479217,0.08014019326351743,-0.04138367757651374,-0.04787260253057793,0.03663249684177465,0.0002474498696550127,-0.05588255740052139,0.0068284413910686854,0.004271942565205983,0.0010431891019579175,-0.0003966084582167399
